DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
05-06-2020 04:30,ih0vzX44oOqAx2f,0,0,0,6337019.000
12-06-2020 20:00,rGa61gmuvPhdLxV,0,0,5849,7322281.000
24-05-2020 04:45,ZoEaEvLYb1n2sOq,0,0,0,7162184.000
27-05-2020 06:45,adLQvlD726eNBSB,1651.14,161.571,51.8571,6363567.857
08-06-2020 21:00,ZnxXDlPa8U1GXgE,0,0,8435,6709698.000
16-05-2020 22:45,1BY6WEcLGh8j5v7,0,0,6292,6271605.000
31-05-2020 13:15,pkci93gMrogZuBj,7690.43,751.9,4419,7293295.000
17-05-2020 08:15,McdE0feGgRqW7Ca,5240,513.657,490.429,7172511.429
28-05-2020 10:30,ZnxXDlPa8U1GXgE,10974.9,1071.61,2556.86,6621932.857
15-06-2020 09:30,zBIq5rxdHJRwDNY,8531.43,834.657,1510,6566647.000
23-05-2020 04:45,pkci93gMrogZuBj,0,0,0,7225200.000
24-05-2020 10:45,zBIq5rxdHJRwDNY,10781.9,1052.42,2185.75,6406666.750
09-06-2020 15:00,YxYtjZvoooNbGkE,8245.14,806.914,6481,7371791.000
16-05-2020 07:15,7JYdWkrLSPkdwr4,1965.29,192.643,112.286,7609188.286
21-05-2020 15:45,zBIq5rxdHJRwDNY,5311.86,520.843,7237.86,6388099.857
27-05-2020 07:45,pkci93gMrogZuBj,3939.38,386.962,281.75,7258575.750
27-05-2020 11:15,pkci93gMrogZuBj,10730.4,1047.28,2658.12,7260952.125
02-06-2020 23:00,WRmjgnKYAwPKWDb,0,0,0,7166917.000
12-06-2020 22:30,3PZuoBAID5Wc2HD,0,0,5900,7202086.000
30-05-2020 21:30,ih0vzX44oOqAx2f,0,0,7146,6302267.000
25-05-2020 19:15,YxYtjZvoooNbGkE,0,0,8813,7261464.000
04-06-2020 15:30,z9Y9gH1T5YWrNuG,8867.5,867.462,6884.5,7161997.500
22-05-2020 05:00,bvBOhCH3iADSZry,0,0,0,6362148.000
15-05-2020 13:45,McdE0feGgRqW7Ca,7763.14,759.957,4254.86,7163218.857
11-06-2020 07:45,zVJPv84UY57bAof,2032,199.186,132.143,7317148.143
03-06-2020 14:30,ih0vzX44oOqAx2f,9881.43,965.857,5790.86,6327101.857
19-05-2020 10:45,YxYtjZvoooNbGkE,8150.12,797.05,1894.62,7207492.625
21-05-2020 21:00,zVJPv84UY57bAof,0,0,7944,7165123.000
29-05-2020 19:45,1BY6WEcLGh8j5v7,0,0,7564,6365374.000
16-05-2020 18:15,bvBOhCH3iADSZry,120.714,11.6429,6137.29,6328647.286
06-06-2020 19:15,1IF53ai7Xc0U56Y,0,0,6542,6355099.000
01-06-2020 12:00,WRmjgnKYAwPKWDb,5464.14,535.514,3723.57,7157589.571
02-06-2020 10:30,1IF53ai7Xc0U56Y,7200.71,705,2212.29,6319656.286
02-06-2020 13:00,McdE0feGgRqW7Ca,12320,1201.56,4517.5,7297269.500
25-05-2020 18:45,WRmjgnKYAwPKWDb,0,0,8879,7109996.000
10-06-2020 14:30,1IF53ai7Xc0U56Y,5842.71,572.229,5580,6385602.000
30-05-2020 02:15,pkci93gMrogZuBj,0,0,0,7281535.000
31-05-2020 00:15,ZoEaEvLYb1n2sOq,0,0,0,7216848.000
17-06-2020 14:00,VHMLBKoKgIrUVDU,6125.5,600.138,4764.25,7454965.250
04-06-2020 07:45,wCURE6d3bPkepu2,3460,339.5,255.571,6931031.571
09-06-2020 06:00,ZnxXDlPa8U1GXgE,174.143,16.8,1,6709699.000
20-05-2020 22:30,pkci93gMrogZuBj,0,0,8849,7210198.000
14-06-2020 21:45,bvBOhCH3iADSZry,0,0,3958,6521600.000
07-06-2020 18:30,zBIq5rxdHJRwDNY,66,6.375,8182.88,6514910.875
08-06-2020 15:00,1IF53ai7Xc0U56Y,10248,1001.91,7103.86,6370441.857
17-06-2020 05:45,ZoEaEvLYb1n2sOq,0,0,0,7335882.000
13-06-2020 09:00,bvBOhCH3iADSZry,8345.86,816.729,1004,6510783.000
01-06-2020 15:45,adLQvlD726eNBSB,1509.62,147.525,5816.25,6406520.250
10-06-2020 04:30,rGa61gmuvPhdLxV,0,0,0,7304204.000
23-05-2020 14:15,ZnxXDlPa8U1GXgE,8185.12,801.1,6522,6585661.000
30-05-2020 13:30,1BY6WEcLGh8j5v7,9501.57,929.257,3913.57,6369287.571
11-06-2020 22:45,iCRJl6heRkivqQ3,0,0,5692,7385471.000
30-05-2020 19:45,rGa61gmuvPhdLxV,0,0,7364,7230438.000
26-05-2020 04:00,McdE0feGgRqW7Ca,0,0,0,7241649.000
09-06-2020 04:45,ih0vzX44oOqAx2f,0,0,0,6366909.000
29-05-2020 12:45,zBIq5rxdHJRwDNY,11860.9,1156.45,4451.88,6446445.875
15-05-2020 14:30,VHMLBKoKgIrUVDU,6612.14,647.257,4800,7211208.000
06-06-2020 15:00,7JYdWkrLSPkdwr4,4010,393.812,5721.88,7769861.875
10-06-2020 18:45,ZnxXDlPa8U1GXgE,0,0,6438,6724210.000
27-05-2020 19:30,uHbuxQJl8lW7ozc,0,0,0,7135258.000
06-06-2020 02:30,1IF53ai7Xc0U56Y,0,0,0,6348557.000
20-05-2020 12:45,rGa61gmuvPhdLxV,12802.4,1248.26,5083.14,7148895.143
08-06-2020 22:30,sjndEbLyjtCKgGv,0,0,8371,7200925.000
25-05-2020 12:00,uHbuxQJl8lW7ozc,12545.4,1223.15,4204.75,7116056.750
17-06-2020 01:45,ZoEaEvLYb1n2sOq,0,0,0,7335882.000
27-05-2020 11:30,YxYtjZvoooNbGkE,12828.9,1250.81,3115.86,7272448.857
26-05-2020 02:15,WRmjgnKYAwPKWDb,0,0,0,7109996.000
13-06-2020 08:30,bvBOhCH3iADSZry,6447.14,631.557,656.714,6510435.714
16-06-2020 14:00,sjndEbLyjtCKgGv,6738.88,659.975,4623.62,7254162.625
07-06-2020 22:30,iCRJl6heRkivqQ3,0,0,8277,7356511.000
13-06-2020 04:30,adLQvlD726eNBSB,0,0,0,6488722.000
10-06-2020 12:45,zBIq5rxdHJRwDNY,11431.8,1115.33,3878.25,6535283.250
15-06-2020 19:15,ZnxXDlPa8U1GXgE,0,0,6757,6758504.000
17-06-2020 14:15,sjndEbLyjtCKgGv,6164.57,603.957,4800.86,7260594.857
07-06-2020 02:45,iCRJl6heRkivqQ3,0,0,0,7348234.000
18-05-2020 19:45,pkci93gMrogZuBj,0,0,5364,7194411.000
30-05-2020 10:30,1BY6WEcLGh8j5v7,5001.75,490.363,1306.25,6366680.250
11-06-2020 23:00,bvBOhCH3iADSZry,0,0,5197,6504407.000
28-05-2020 13:15,z9Y9gH1T5YWrNuG,11709.1,1142.44,5716.29,7109601.286
23-05-2020 16:30,YxYtjZvoooNbGkE,5492,538.312,8093.75,7244214.750
10-06-2020 19:00,ZnxXDlPa8U1GXgE,0,0,6438,6724210.000
22-05-2020 16:00,iCRJl6heRkivqQ3,3202.75,314.95,6828.12,7234270.125
04-06-2020 12:00,VHMLBKoKgIrUVDU,11685.8,1140.5,3621.88,7359282.875
06-06-2020 02:15,ih0vzX44oOqAx2f,0,0,0,6344476.000
15-05-2020 19:15,1BY6WEcLGh8j5v7,0,0,5754,6265313.000
15-05-2020 13:30,1IF53ai7Xc0U56Y,8212,803.725,3935.88,6187580.875
16-05-2020 11:15,iCRJl6heRkivqQ3,7477.29,732.071,2467.29,7186877.286
19-05-2020 01:30,ih0vzX44oOqAx2f,0,0,0,6210487.000
03-06-2020 13:30,adLQvlD726eNBSB,10372.2,1013.7,5006.5,6419282.500
10-06-2020 22:15,1IF53ai7Xc0U56Y,0,0,6598,6386620.000
18-05-2020 20:30,McdE0feGgRqW7Ca,0,0,5464,7185091.000
17-06-2020 12:15,1IF53ai7Xc0U56Y,13797.1,1345.24,3182.57,6430714.571
16-05-2020 13:45,adLQvlD726eNBSB,6833.29,669.229,4902.43,6282640.429
28-05-2020 00:15,ZoEaEvLYb1n2sOq,0,0,0,7193291.000
17-05-2020 14:15,uHbuxQJl8lW7ozc,6028,590.525,5716.12,7057055.125
26-05-2020 11:45,VHMLBKoKgIrUVDU,12073.7,1177.99,3924.14,7293449.143
17-05-2020 21:15,pkci93gMrogZuBj,0,0,7397,7189047.000
16-05-2020 09:45,1IF53ai7Xc0U56Y,8083,791.075,1397.88,6191399.875
23-05-2020 12:15,ih0vzX44oOqAx2f,13004.2,1267.95,4239.12,6244782.125
17-06-2020 05:45,iCRJl6heRkivqQ3,0,0,0,7420306.000
24-05-2020 09:00,ih0vzX44oOqAx2f,7957.12,778.8,949.5,6249887.500
02-06-2020 21:15,sjndEbLyjtCKgGv,0,0,7439,7155447.000
05-06-2020 23:45,rGa61gmuvPhdLxV,0,0,7741,7273090.000
08-06-2020 00:45,sjndEbLyjtCKgGv,0,0,0,7192554.000
26-05-2020 19:30,1IF53ai7Xc0U56Y,0,0,0,6274638.000
28-05-2020 11:30,sjndEbLyjtCKgGv,12926.7,1260.33,3508.43,7116073.429
29-05-2020 14:00,adLQvlD726eNBSB,6827.71,668.7,6133.43,6385142.429
14-06-2020 20:30,zBIq5rxdHJRwDNY,0,0,7315,6565137.000
08-06-2020 19:15,uHbuxQJl8lW7ozc,0,0,8405,7225554.000
25-05-2020 00:00,1IF53ai7Xc0U56Y,0,0,0,6257480.000
18-05-2020 16:45,ih0vzX44oOqAx2f,2910.25,285.65,5097,6210298.000
12-06-2020 22:30,ih0vzX44oOqAx2f,0,0,5710,6392263.000
25-05-2020 04:30,sjndEbLyjtCKgGv,0,0,0,7089351.000
18-05-2020 04:00,ZoEaEvLYb1n2sOq,0,0,0,7118208.000
29-05-2020 09:45,wCURE6d3bPkepu2,8460.71,827.743,1372.14,6889081.143
23-05-2020 11:15,3PZuoBAID5Wc2HD,12275,1197.41,3161,7047777.000
17-05-2020 11:00,zVJPv84UY57bAof,9471.88,924.925,2772.12,7131307.125
27-05-2020 10:45,1IF53ai7Xc0U56Y,9012.29,881.029,2436,6277074.000
18-05-2020 22:30,1IF53ai7Xc0U56Y,0,0,5453,6209806.000
11-06-2020 00:15,rGa61gmuvPhdLxV,0,0,0,7310769.000
05-06-2020 21:30,3PZuoBAID5Wc2HD,0,0,0,7152486.000
31-05-2020 22:15,ih0vzX44oOqAx2f,0,0,5965,6308232.000
11-06-2020 21:15,1IF53ai7Xc0U56Y,0,0,5704,6392324.000
20-05-2020 12:00,adLQvlD726eNBSB,12996.6,1267.51,4377,6308890.000
12-06-2020 18:00,rGa61gmuvPhdLxV,828.143,80.3571,5829.29,7322261.286
07-06-2020 19:45,1IF53ai7Xc0U56Y,0,0,8239,6363338.000
29-05-2020 14:15,ZoEaEvLYb1n2sOq,9511.12,929.862,6082.38,7207620.375
13-06-2020 10:15,zVJPv84UY57bAof,10050,981.163,2009.62,7330559.625
17-06-2020 09:45,adLQvlD726eNBSB,5954.75,583.475,1170,6519568.000
03-06-2020 03:45,1BY6WEcLGh8j5v7,0,0,0,6390468.000
07-06-2020 07:00,sjndEbLyjtCKgGv,1759.43,172.429,88,7185744.000
15-06-2020 14:30,1BY6WEcLGh8j5v7,8455.57,827.271,4988.71,6472663.714
01-06-2020 02:15,1BY6WEcLGh8j5v7,0,0,0,6377931.000
19-05-2020 16:15,ZoEaEvLYb1n2sOq,5311.57,520.743,6380.29,7129907.286
01-06-2020 20:00,3PZuoBAID5Wc2HD,0,0,5965,7121269.000
27-05-2020 22:00,z9Y9gH1T5YWrNuG,0,0,0,7103885.000
06-06-2020 18:00,McdE0feGgRqW7Ca,276,26.6,6479,7331160.000
14-06-2020 20:15,1BY6WEcLGh8j5v7,0,0,4012,6467675.000
23-05-2020 12:30,pkci93gMrogZuBj,12225.4,1193.04,4606.29,7229806.286
31-05-2020 17:45,McdE0feGgRqW7Ca,1061,103.125,6158.62,7286723.625
22-05-2020 13:00,adLQvlD726eNBSB,11439.5,1093.77,4435,6326008.000
15-05-2020 13:00,pkci93gMrogZuBj,5131.86,503.129,3674.14,7172776.143
26-05-2020 10:00,zVJPv84UY57bAof,10542.7,1030.51,1974.86,7199583.857
29-05-2020 10:45,pkci93gMrogZuBj,11443.4,1117.09,2457.88,7275715.875
06-06-2020 03:45,zVJPv84UY57bAof,0,0,0,7279090.000
04-06-2020 17:15,1BY6WEcLGh8j5v7,3499.12,343.975,7390.75,6405199.750
04-06-2020 06:15,WRmjgnKYAwPKWDb,394,38.0714,5.42857,7174632.429
15-05-2020 03:45,WRmjgnKYAwPKWDb,0,0,0,7028673.000
10-06-2020 09:00,z9Y9gH1T5YWrNuG,7211,706.1,865.375,7199918.375
09-06-2020 09:30,sjndEbLyjtCKgGv,8967.43,876.329,1485.57,7202410.571
16-06-2020 21:00,pkci93gMrogZuBj,0,0,6261,7409478.000
18-05-2020 09:45,ih0vzX44oOqAx2f,1537.5,150.238,583.875,6205784.875
05-06-2020 01:15,pkci93gMrogZuBj,0,0,0,7323691.000
19-05-2020 07:00,ih0vzX44oOqAx2f,2423.75,237.7,52.5,6210539.500
05-06-2020 12:30,z9Y9gH1T5YWrNuG,3578.14,351.7,3881.14,7167143.143
04-06-2020 02:00,YxYtjZvoooNbGkE,0,0,0,7326756.000
22-05-2020 22:45,YxYtjZvoooNbGkE,0,0,0,7236121.000
30-05-2020 00:30,zVJPv84UY57bAof,0,0,0,7228687.000
18-05-2020 13:45,VHMLBKoKgIrUVDU,13382.8,1304.83,3285.88,7230382.875
02-06-2020 22:00,ZnxXDlPa8U1GXgE,0,0,0,6662968.000
10-06-2020 15:45,ih0vzX44oOqAx2f,3712.88,364.913,5650.25,6380405.250
14-06-2020 05:30,uHbuxQJl8lW7ozc,0,0,0,7260531.000
13-06-2020 22:30,uHbuxQJl8lW7ozc,0,0,8437,7260531.000
19-05-2020 22:15,7JYdWkrLSPkdwr4,0,0,6836,7635208.000
10-06-2020 06:30,VHMLBKoKgIrUVDU,935.25,90.8125,22.75,7402838.750
20-05-2020 07:45,z9Y9gH1T5YWrNuG,4241.86,416.671,279.857,7040744.857
04-06-2020 09:15,uHbuxQJl8lW7ozc,7413.57,725.729,1077.14,7187332.143
09-06-2020 10:45,McdE0feGgRqW7Ca,12434.8,1212.72,2752.12,7349534.125
03-06-2020 05:45,rGa61gmuvPhdLxV,0,0,0,7249330.000
31-05-2020 19:45,wCURE6d3bPkepu2,0,0,6247,6909405.000
30-05-2020 13:00,iCRJl6heRkivqQ3,9011.57,881.129,3662.57,7294915.571
11-06-2020 22:15,rGa61gmuvPhdLxV,0,0,5663,7316432.000
10-06-2020 03:15,z9Y9gH1T5YWrNuG,0,0,0,7199053.000
05-06-2020 20:30,WRmjgnKYAwPKWDb,0,0,0,7190270.000
17-05-2020 22:15,iCRJl6heRkivqQ3,0,0,7519,7198367.000
15-05-2020 11:00,ZoEaEvLYb1n2sOq,7970.88,779.337,1983.38,7100082.375
31-05-2020 21:00,uHbuxQJl8lW7ozc,0,0,6081,7165353.000
03-06-2020 17:00,uHbuxQJl8lW7ozc,5765.25,565,7601.12,7186006.125
15-05-2020 14:45,7JYdWkrLSPkdwr4,6871.71,672.271,4843.29,7607803.286
16-06-2020 02:45,rGa61gmuvPhdLxV,0,0,0,7344704.000
06-06-2020 08:15,adLQvlD726eNBSB,5444.14,533.686,670.714,6439098.714
17-05-2020 10:00,uHbuxQJl8lW7ozc,9375.38,916.938,1811.75,7053150.750
13-06-2020 15:45,YxYtjZvoooNbGkE,6113.71,599.071,7763,7398822.000
05-06-2020 15:30,YxYtjZvoooNbGkE,3612,354.029,6312.29,7341198.286
06-06-2020 07:00,uHbuxQJl8lW7ozc,2634.62,258.475,92.875,7202465.875
16-05-2020 20:15,iCRJl6heRkivqQ3,0,0,6438,7190848.000
12-06-2020 14:30,rGa61gmuvPhdLxV,6369,623.925,4613.38,7321045.375
15-05-2020 19:45,bvBOhCH3iADSZry,0,0,5707,6322510.000
06-06-2020 11:15,adLQvlD726eNBSB,11898.6,1160.94,3069.14,6441497.143
29-05-2020 10:15,bvBOhCH3iADSZry,11125.4,1085.49,1676,6415261.000
26-05-2020 06:00,ZoEaEvLYb1n2sOq,121.125,11.675,0.75,7178914.750
07-06-2020 11:30,sjndEbLyjtCKgGv,11601.9,1132.42,3078,7188734.000
05-06-2020 12:30,McdE0feGgRqW7Ca,3674.29,361.157,3961,7320722.000
06-06-2020 12:45,zBIq5rxdHJRwDNY,10009.6,977.612,4115.62,6504417.625
08-06-2020 22:30,wCURE6d3bPkepu2,0,0,8443,6967970.000
06-06-2020 14:45,z9Y9gH1T5YWrNuG,2411.86,236.5,5630,7176631.000
03-06-2020 23:00,WRmjgnKYAwPKWDb,0,0,7710,7174627.000
26-05-2020 06:45,iCRJl6heRkivqQ3,1164.71,113.257,42.7143,7260172.714
06-06-2020 22:30,McdE0feGgRqW7Ca,0,0,0,7331160.000
16-06-2020 10:30,ih0vzX44oOqAx2f,8404.57,822.457,2099.29,6416346.286
04-06-2020 06:30,WRmjgnKYAwPKWDb,766.25,74.3375,19.25,7174646.250
21-05-2020 19:45,bvBOhCH3iADSZry,0,0,7110,6362148.000
18-05-2020 04:30,z9Y9gH1T5YWrNuG,0,0,0,7028226.000
24-05-2020 21:15,wCURE6d3bPkepu2,0,0,7961,6855791.000
17-05-2020 03:45,1IF53ai7Xc0U56Y,0,0,0,6196594.000
08-06-2020 17:00,zBIq5rxdHJRwDNY,3351.29,328.886,8146.86,6523057.857
09-06-2020 13:00,ZoEaEvLYb1n2sOq,10233,999.314,4843,7286567.000
02-06-2020 00:45,z9Y9gH1T5YWrNuG,0,0,0,7139828.000
10-06-2020 14:15,zBIq5rxdHJRwDNY,9813.38,959.612,5262.38,6536667.375
18-05-2020 19:45,z9Y9gH1T5YWrNuG,0,0,5347,7033573.000
30-05-2020 12:15,zVJPv84UY57bAof,9276.71,906.6,2866.29,7231553.286
12-06-2020 05:45,7JYdWkrLSPkdwr4,0,0,0,7806664.000
29-05-2020 11:45,iCRJl6heRkivqQ3,12758.6,1244.49,3538.5,7286575.500
17-06-2020 19:00,pkci93gMrogZuBj,0,0,5952,7415430.000
21-05-2020 09:30,z9Y9gH1T5YWrNuG,9803.62,958.675,1428.25,7050689.250
24-05-2020 17:00,VHMLBKoKgIrUVDU,3949.43,388.071,7977.57,7280309.571
28-05-2020 21:00,bvBOhCH3iADSZry,0,0,7752,6413585.000
14-06-2020 14:45,sjndEbLyjtCKgGv,6511.86,637.871,5944,7241448.000
20-05-2020 20:15,rGa61gmuvPhdLxV,0,0,8821,7152633.000
22-05-2020 09:00,uHbuxQJl8lW7ozc,4876.5,478.312,860.875,7088836.875
11-06-2020 13:45,bvBOhCH3iADSZry,5750.62,563.575,3238.5,6502448.500
27-05-2020 07:15,7JYdWkrLSPkdwr4,2063.71,202.186,141.714,7692053.714
10-06-2020 00:15,WRmjgnKYAwPKWDb,0,0,0,7220978.000
30-05-2020 16:00,1IF53ai7Xc0U56Y,6679,654.214,6679.57,6304890.571
16-06-2020 22:30,1BY6WEcLGh8j5v7,0,0,5848,6479798.000
06-06-2020 02:15,iCRJl6heRkivqQ3,0,0,0,7341803.000
15-05-2020 05:30,VHMLBKoKgIrUVDU,0,0,0,7206408.000
29-05-2020 14:00,zVJPv84UY57bAof,6599.14,646.414,6010.43,7226483.429
22-05-2020 23:45,uHbuxQJl8lW7ozc,0,0,0,7095253.000
03-06-2020 05:45,ih0vzX44oOqAx2f,0,0,0,6321311.000
28-05-2020 14:15,ZoEaEvLYb1n2sOq,5491.14,538.314,6386.86,7199677.857
18-05-2020 11:00,WRmjgnKYAwPKWDb,6419.57,628.886,1007,7050111.000
15-06-2020 02:45,pkci93gMrogZuBj,0,0,0,7396422.000
19-05-2020 04:00,adLQvlD726eNBSB,0,0,0,6297816.000
16-05-2020 22:45,3PZuoBAID5Wc2HD,0,0,6656,7000689.000
30-05-2020 08:15,sjndEbLyjtCKgGv,4170,409.571,377.429,7129406.429
26-05-2020 22:30,adLQvlD726eNBSB,0,0,0,6363516.000
09-06-2020 20:45,VHMLBKoKgIrUVDU,0,0,8120,7402816.000
14-06-2020 10:00,adLQvlD726eNBSB,8624.88,843.862,1744.62,6499240.625
26-05-2020 17:00,z9Y9gH1T5YWrNuG,4339,425.486,7636.14,7097076.143
03-06-2020 08:15,sjndEbLyjtCKgGv,4480.25,439.875,440.25,7155887.250
17-05-2020 09:00,ZoEaEvLYb1n2sOq,7602.25,744.25,953,7111697.000
02-06-2020 11:45,uHbuxQJl8lW7ozc,6346.71,621.8,3269.86,7174211.857
07-06-2020 07:45,bvBOhCH3iADSZry,2289.88,224.512,216,6473340.000
19-05-2020 00:45,3PZuoBAID5Wc2HD,0,0,0,7013918.000
02-06-2020 03:00,ih0vzX44oOqAx2f,0,0,0,6313983.000
31-05-2020 14:30,zBIq5rxdHJRwDNY,2301.14,225.614,5182,6462483.000
19-05-2020 02:45,zVJPv84UY57bAof,0,0,0,7141405.000
11-06-2020 23:30,1IF53ai7Xc0U56Y,0,0,5704,6392324.000
16-06-2020 16:15,z9Y9gH1T5YWrNuG,3479.25,341.8,5860.25,7245044.250
15-05-2020 06:15,bvBOhCH3iADSZry,279.625,27.0125,3,6316806.000
10-06-2020 00:30,WRmjgnKYAwPKWDb,0,0,0,7220978.000
04-06-2020 15:45,z9Y9gH1T5YWrNuG,8456.57,827.443,7100.57,7162213.571
31-05-2020 06:15,zVJPv84UY57bAof,458.571,44.3571,6.71429,7235983.714
20-05-2020 09:15,ZoEaEvLYb1n2sOq,8286.29,810.886,1212.71,7131544.714
17-05-2020 14:45,rGa61gmuvPhdLxV,8505.38,831.438,5964.38,7130063.375
19-05-2020 09:15,ZoEaEvLYb1n2sOq,6607.5,647.225,795.625,7124322.625
19-05-2020 01:15,uHbuxQJl8lW7ozc,0,0,0,7064201.000
04-06-2020 15:45,VHMLBKoKgIrUVDU,7417.62,726.237,7146.5,7362807.500
15-05-2020 10:30,ZoEaEvLYb1n2sOq,6197.88,606.788,1692.62,7099791.625
29-05-2020 10:45,ZoEaEvLYb1n2sOq,11282.5,1101.89,2395.75,7203933.750
14-06-2020 02:30,adLQvlD726eNBSB,0,0,0,6497496.000
16-05-2020 09:30,adLQvlD726eNBSB,6174.43,604.943,1242,6278980.000
16-06-2020 04:30,WRmjgnKYAwPKWDb,0,0,0,7261315.000
03-06-2020 02:00,ZoEaEvLYb1n2sOq,0,0,0,7235727.000
13-06-2020 01:15,sjndEbLyjtCKgGv,0,0,0,7227101.000
30-05-2020 22:45,wCURE6d3bPkepu2,0,0,7278,6903158.000
23-05-2020 15:15,z9Y9gH1T5YWrNuG,8575.29,839.1,7210.29,7071429.286
04-06-2020 02:30,3PZuoBAID5Wc2HD,0,0,0,7136488.000
20-05-2020 22:30,z9Y9gH1T5YWrNuG,0,0,8796,7049261.000
27-05-2020 18:00,1IF53ai7Xc0U56Y,307.875,29.7375,6816.38,6281454.375
29-05-2020 15:30,wCURE6d3bPkepu2,6817.71,667.771,7183.86,6894892.857
30-05-2020 19:45,wCURE6d3bPkepu2,0,0,7278,6903158.000
03-06-2020 23:45,ZnxXDlPa8U1GXgE,0,0,7916,6670884.000
12-06-2020 11:15,wCURE6d3bPkepu2,8174.38,800.038,1907.12,6989961.125
18-05-2020 16:15,bvBOhCH3iADSZry,3827.71,376.157,4629.29,6340205.286
10-06-2020 07:00,iCRJl6heRkivqQ3,1982.29,194.343,88.1429,7373308.143
16-06-2020 04:30,1BY6WEcLGh8j5v7,0,0,0,6473950.000
27-05-2020 11:00,McdE0feGgRqW7Ca,8128.62,795.413,2616.5,7252176.500
14-06-2020 01:30,7JYdWkrLSPkdwr4,0,0,0,7820852.000
12-06-2020 22:15,WRmjgnKYAwPKWDb,0,0,5794,7238780.000
02-06-2020 11:45,zBIq5rxdHJRwDNY,6241.43,611.514,3214.43,6472247.429
24-05-2020 16:30,bvBOhCH3iADSZry,3356,329.129,7068.86,6383840.857
18-05-2020 03:30,VHMLBKoKgIrUVDU,0,0,0,7227097.000
16-05-2020 12:00,McdE0feGgRqW7Ca,8935.86,874.086,3107.86,7168542.857
08-06-2020 13:00,VHMLBKoKgIrUVDU,8871.43,866.971,5106.71,7391314.714
01-06-2020 10:00,7JYdWkrLSPkdwr4,8032.62,785.837,1795.88,7729616.875
27-05-2020 22:30,McdE0feGgRqW7Ca,0,0,0,7256389.000
23-05-2020 04:15,zBIq5rxdHJRwDNY,0,0,0,6395807.000
21-05-2020 08:00,7JYdWkrLSPkdwr4,5006.8,490.86,316.8,7644368.200
08-06-2020 00:00,ZoEaEvLYb1n2sOq,0,0,0,7273453.000
16-05-2020 14:45,WRmjgnKYAwPKWDb,7123.43,697.543,5576,7040391.000
12-06-2020 10:00,sjndEbLyjtCKgGv,5867.12,574.913,1056.88,7222310.875
26-05-2020 17:15,pkci93gMrogZuBj,1071.5,104.287,7727.12,7258246.125
30-05-2020 01:00,pkci93gMrogZuBj,0,0,0,7281535.000
02-06-2020 12:30,zBIq5rxdHJRwDNY,8787.38,859.3,3825.12,6472858.125
03-06-2020 21:00,pkci93gMrogZuBj,0,0,7786,7315436.000
02-06-2020 00:15,WRmjgnKYAwPKWDb,0,0,0,7159700.000
13-06-2020 05:45,zVJPv84UY57bAof,0,0,0,7328550.000
01-06-2020 10:45,ZnxXDlPa8U1GXgE,11202.1,1093.5,2525.57,6652050.571
15-06-2020 00:45,McdE0feGgRqW7Ca,0,0,0,7389358.000
04-06-2020 23:00,zVJPv84UY57bAof,0,0,0,7271273.000
14-06-2020 08:15,wCURE6d3bPkepu2,3557.71,349.529,512.143,7002881.143
08-06-2020 06:00,zVJPv84UY57bAof,96.75,9.3375,0.25,7293790.250
24-05-2020 19:30,sjndEbLyjtCKgGv,0,0,7902,7089351.000
01-06-2020 12:00,YxYtjZvoooNbGkE,4894.88,480.087,3640.62,7309379.625
13-06-2020 22:45,iCRJl6heRkivqQ3,0,0,8496,7399855.000
07-06-2020 13:15,sjndEbLyjtCKgGv,0,0,4526,7190182.000
29-05-2020 06:45,uHbuxQJl8lW7ozc,1541.29,150.6,48.8571,7143680.857
31-05-2020 22:15,1BY6WEcLGh8j5v7,0,0,5803,6377931.000
18-05-2020 10:00,YxYtjZvoooNbGkE,1750,171.537,625.125,7200854.125
30-05-2020 21:30,pkci93gMrogZuBj,0,0,7341,7288876.000
26-05-2020 01:45,1BY6WEcLGh8j5v7,0,0,0,6336208.000
27-05-2020 02:45,7JYdWkrLSPkdwr4,0,0,0,7691912.000
29-05-2020 17:15,3PZuoBAID5Wc2HD,2335.29,228.971,8116.43,7102095.429
28-05-2020 11:15,3PZuoBAID5Wc2HD,12856,1253.47,3427.88,7088878.875
21-05-2020 15:00,3PZuoBAID5Wc2HD,9430.86,922.029,6821.71,7036315.714
16-06-2020 14:45,3PZuoBAID5Wc2HD,7340.75,718.45,5251.5,7230293.500
03-06-2020 07:30,YxYtjZvoooNbGkE,2788.38,273.5,168.75,7319097.750
12-06-2020 00:00,sjndEbLyjtCKgGv,0,0,0,7221254.000
05-06-2020 04:00,ZnxXDlPa8U1GXgE,0,0,0,6679062.000
11-06-2020 09:30,YxYtjZvoooNbGkE,4421.75,434.25,695.5,7380382.500
31-05-2020 14:30,1BY6WEcLGh8j5v7,1868.14,182.857,5109,6377237.000
11-06-2020 16:45,iCRJl6heRkivqQ3,3187.57,313.329,5460.86,7385239.857
30-05-2020 01:15,ih0vzX44oOqAx2f,0,0,0,6295121.000
07-06-2020 12:15,iCRJl6heRkivqQ3,13305.1,1297.24,3980.71,7352214.714
17-05-2020 21:00,7JYdWkrLSPkdwr4,0,0,7526,7623063.000
13-06-2020 22:30,sjndEbLyjtCKgGv,0,0,8403,7235504.000
11-06-2020 01:45,3PZuoBAID5Wc2HD,0,0,0,7190469.000
